0.0288978494623656,0.38508064516129
0.0557795698924731,0.410618279569892
0.0450268817204301,0.460349462365591
0.0813172043010753,0.471102150537634
0.0826612903225806,0.51008064516129
0.0745967741935484,0.530241935483871
0.11491935483871,0.539650537634409
0.143145161290323,0.555779569892473
0.147177419354839,0.585349462365591
0.136424731182796,0.621639784946237
0.171370967741935,0.636424731182796
0.1875,0.621639784946237
0.210349462365591,0.649865591397849
0.214381720430108,0.683467741935484
0.26008064516129,0.690188172043011
0.273521505376344,0.672715053763441
0.303091397849462,0.678091397849462
0.327284946236559,0.674059139784946
0.342069892473118,0.640456989247312
0.36491935483871,0.624327956989247
0.355510752688172,0.5625
0.379704301075269,0.539650537634409
0.401209677419355,0.524865591397849
0.421370967741936,0.491263440860215
0.405241935483871,0.45497311827957
0.42002688172043,0.428091397849462
0.442876344086022,0.418682795698925
0.446908602150538,0.379704301075269
0.460349462365591,0.346102150537634
0.484543010752688,0.335349462365591
0.497983870967742,0.303091397849462
0.511424731182796,0.284274193548387
0.534274193548387,0.286962365591398
0.555779569892473,0.276209677419355
0.574596774193548,0.274865591397849
0.600134408602151,0.309811827956989
0.631048387096774,0.285618279569892
0.651209677419355,0.270833333333333
0.679435483870968,0.297715053763441
0.694220430107527,0.313844086021505
0.717069892473118,0.293682795698925
0.745295698924731,0.285618279569892
0.780241935483871,0.29502688172043
0.778897849462366,0.320564516129032
0.811155913978495,0.313844086021505
0.821908602150538,0.293682795698925
0.850134408602151,0.289650537634409
0.875672043010753,0.311155913978495
0.899865591397849,0.304435483870968
0.911962365591398,0.299059139784946
0.938844086021505,0.311155913978495
0.949596774193548,0.338037634408602
0.961693548387097,0.296370967741935
